age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,purchased,id,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome
35,212,1,999,2,-1.1,94.76700000000001,-50.8,1.05,4963.6,0,1666,1,1,2,0,2,0,0,7,1,0
48,375,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,2288,11,1,0,1,0,0,1,6,3,1
32,278,2,999,0,1.1,93.994,-36.4,4.864,5191.0,0,1923,1,1,5,0,0,0,1,6,0,1
31,3643,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,1,2232,9,1,5,0,0,0,0,3,2,1
38,147,1,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,199,9,1,6,0,2,0,0,6,4,1
50,84,2,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,1904,1,1,7,1,0,0,0,3,2,1
44,96,2,4,1,-2.9,92.20100000000001,-31.4,0.879,5076.2,0,2273,0,1,6,0,0,0,0,1,4,2
39,198,2,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,3935,0,1,6,0,1,1,0,0,0,0
46,358,1,999,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,4075,0,1,6,0,0,0,0,7,2,0
26,92,2,999,0,-3.4,92.649,-30.1,0.716,5017.5,0,1265,8,2,7,0,2,0,0,7,4,1
52,152,2,999,1,-1.8,93.075,-47.1,1.435,5099.1,0,875,0,1,3,0,2,0,0,0,2,0
53,313,4,999,0,1.4,93.444,-36.1,4.965,5228.1,0,244,4,1,6,0,0,0,0,1,1,1
36,115,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,2910,1,1,2,0,0,0,0,6,2,1
51,221,9,999,0,1.4,93.444,-36.1,4.967,5228.1,0,3027,9,1,5,0,0,0,0,1,4,1
27,1170,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,826,1,1,2,0,0,2,1,6,2,1
27,395,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,3870,7,1,5,0,0,0,1,6,3,1
43,764,3,999,0,1.1,93.994,-36.4,4.856,5191.0,0,1895,4,1,5,0,0,0,1,6,4,1
41,234,1,999,2,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,2429,1,1,0,0,2,0,0,6,3,0
45,168,1,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,3611,1,0,0,1,2,0,1,3,0,1
31,105,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,3196,1,1,1,0,2,2,1,4,3,1
30,131,3,999,0,1.4,93.444,-36.1,4.967,5228.1,0,2844,6,2,6,0,2,2,0,1,4,1
37,129,4,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,2920,10,1,2,0,2,2,0,6,0,1
31,360,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0,2843,0,1,3,0,1,1,1,4,4,1
28,289,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,884,7,1,3,0,0,0,0,3,3,1
46,64,3,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,1602,9,1,5,0,0,0,0,7,1,1
26,68,6,999,0,1.4,94.465,-41.8,4.961,5228.1,0,1294,0,2,0,0,2,2,1,4,3,1
36,219,2,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,1994,9,1,6,0,2,0,0,6,1,1
49,388,1,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,594,9,0,3,0,2,0,0,3,2,1
55,326,6,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,21,7,1,1,1,2,0,0,3,3,1
26,91,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,2944,7,2,3,0,0,0,0,3,1,1
34,87,1,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,3614,2,2,6,0,2,0,0,6,2,1
57,127,6,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,2827,0,1,5,0,1,1,0,3,1,1
30,196,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,3537,4,1,6,0,2,2,0,7,3,1
28,156,1,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,3852,1,2,2,0,0,0,0,6,2,1
42,44,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,3017,4,1,6,0,0,0,0,7,1,1
47,72,6,6,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,2555,1,1,3,0,2,2,1,6,0,2
36,45,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,3528,9,1,5,0,2,0,0,1,1,1
30,327,2,999,0,-1.1,94.199,-37.5,0.879,4963.6,1,3688,9,2,6,0,0,0,0,9,2,1
34,232,2,999,0,1.4,94.465,-41.8,4.959,5228.1,0,1658,1,1,2,0,2,0,1,4,0,1
34,156,3,999,2,-1.7,94.215,-40.3,0.8959999999999999,4991.6,0,2005,6,1,6,0,1,1,0,3,0,0
32,158,2,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,3728,9,1,5,0,0,0,0,6,0,0
44,171,1,999,0,1.4,94.465,-41.8,4.958,5228.1,0,3139,9,1,5,0,0,0,1,4,2,1
64,239,4,999,0,-1.7,94.027,-38.3,0.905,4991.6,1,937,11,1,7,0,2,0,1,1,0,1
58,9,1,999,0,-1.1,94.601,-49.5,0.953,4963.6,0,2219,0,1,6,0,2,0,1,8,1,1
56,90,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,2499,7,1,3,1,0,2,1,6,0,1
42,122,1,999,1,-2.9,92.963,-40.8,1.099,5076.2,0,2275,7,1,6,0,1,1,0,4,3,0
36,159,1,3,2,-2.9,92.20100000000001,-31.4,0.8490000000000001,5076.2,1,2163,0,2,3,0,2,0,0,1,0,2
31,73,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,519,6,1,6,0,2,0,0,1,0,1
57,374,1,2,1,-1.8,93.075,-47.1,1.365,5099.1,0,84,5,1,6,0,2,0,0,0,2,2
33,106,2,999,0,-1.8,93.075,-47.1,1.435,5099.1,0,3010,9,2,6,0,2,0,0,0,2,1
43,534,1,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,1743,9,2,6,0,2,0,0,3,2,1
57,388,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,2250,3,1,6,0,0,0,0,3,4,1
28,124,2,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,1015,9,2,3,0,2,0,0,3,3,1
49,163,1,999,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,2563,0,1,6,0,0,0,0,7,3,0
33,154,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,2853,0,2,6,0,0,0,0,1,4,1
25,107,19,999,0,1.4,94.465,-41.8,4.959,5228.1,0,2004,1,2,0,0,0,0,1,4,4,1
30,100,1,999,0,1.4,94.465,-41.8,4.959,5228.1,0,206,1,2,1,1,2,0,1,4,4,1
33,807,3,999,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,666,1,2,0,0,0,2,0,6,3,0
60,338,2,999,0,-1.1,94.601,-49.5,1.0,4963.6,0,2997,5,1,6,0,2,0,0,8,1,1
38,256,2,999,0,-1.1,94.199,-37.5,0.878,4963.6,1,3698,7,2,3,0,0,0,0,9,0,1
80,720,5,999,1,-3.0,92.713,-33.0,0.718,5023.5,0,3655,5,0,0,0,0,2,0,2,0,0
43,206,5,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,1442,6,1,0,0,0,2,0,7,4,1
34,204,2,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,1361,1,2,1,0,0,0,0,6,1,1
37,415,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,637,4,2,6,0,2,0,1,6,0,1
38,477,11,999,0,1.1,93.994,-36.4,4.857,5191.0,0,527,2,1,6,1,0,0,1,6,3,1
25,112,1,999,1,-2.9,92.469,-33.6,1.044,5076.2,0,2292,8,2,3,0,2,0,0,3,3,0
40,128,3,999,0,1.4,94.465,-41.8,4.865,5228.1,0,2554,1,2,2,0,2,0,1,4,1,1
28,208,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,3184,8,2,6,1,2,0,1,6,1,1
53,27,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,2150,0,2,1,0,2,0,1,6,3,1
36,246,1,999,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,1985,1,1,0,1,0,0,0,6,3,0
36,193,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,1144,0,2,3,0,0,0,0,0,0,1
36,355,1,999,0,-3.4,92.37899999999999,-29.8,0.773,5017.5,0,252,0,1,6,0,2,0,0,9,0,1
56,109,1,999,1,-0.1,93.2,-42.0,4.021,5195.8,0,2191,10,0,3,1,2,0,0,7,0,0
26,155,3,999,0,1.1,93.994,-36.4,4.855,5191.0,0,1580,7,2,3,0,0,0,1,6,0,1
30,71,1,999,0,1.4,93.91799999999999,-42.7,4.956,5228.1,0,4093,1,2,3,0,0,0,1,3,4,1
36,770,7,999,0,1.4,93.444,-36.1,4.965,5228.1,0,3420,0,2,6,0,2,0,0,1,1,1
55,148,4,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,1557,1,0,0,1,0,0,1,6,4,1
39,328,2,6,3,-1.8,93.876,-40.0,0.6829999999999999,5008.7,1,2489,7,1,3,0,2,0,0,6,2,2
60,230,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,508,4,1,7,1,0,0,0,3,1,1
36,113,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,925,6,2,5,0,2,0,1,6,1,1
41,271,3,999,0,1.4,93.444,-36.1,4.965,5228.1,0,3206,10,0,5,0,1,1,0,1,3,1
30,243,1,999,0,1.4,93.444,-36.1,4.97,5228.1,0,2127,0,1,6,0,0,0,0,1,1,1
29,266,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0,297,0,2,6,0,2,2,1,6,4,1
47,245,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1460,4,1,3,0,0,2,0,0,0,0
46,113,4,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,2809,10,1,1,0,2,0,0,7,2,1
30,231,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1423,9,1,6,1,2,0,0,3,3,1
35,117,2,999,0,1.4,93.444,-36.1,4.966,5228.1,0,2873,10,1,6,0,0,0,0,1,3,1
47,188,1,3,1,-3.4,92.37899999999999,-29.8,0.77,5017.5,0,1681,0,0,3,0,2,0,0,9,3,2
31,115,2,999,0,-2.9,92.20100000000001,-31.4,0.883,5076.2,0,3616,0,2,6,0,2,2,1,1,3,1
27,152,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,3795,1,1,2,0,2,2,1,6,0,1
34,549,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,3902,1,1,1,0,2,2,1,4,2,1
22,194,2,999,3,-1.1,94.199,-37.5,0.882,4963.6,1,2903,0,2,6,0,2,0,0,9,1,0
52,291,1,999,1,-1.8,93.075,-47.1,1.41,5099.1,0,516,1,0,0,0,2,0,0,0,2,0
36,125,2,999,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,1450,0,2,1,0,2,0,1,6,4,0
37,442,1,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,1,2846,0,0,6,1,2,0,0,6,1,1
40,355,1,999,0,-2.9,92.963,-40.8,1.252,5076.2,1,1874,10,2,0,0,0,0,0,4,3,1
37,125,11,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,3607,0,2,6,0,0,0,0,1,4,1
27,43,2,999,0,1.1,93.994,-36.4,4.855,5191.0,0,1734,9,2,3,0,2,0,1,6,2,1
32,314,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,1335,2,1,3,0,2,0,1,6,1,1
47,129,3,999,2,-1.7,94.215,-40.3,0.8959999999999999,4991.6,0,1333,0,1,6,0,2,2,0,3,4,0
36,167,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0,2168,9,1,6,0,2,0,0,1,0,1
32,247,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,2963,9,2,5,0,2,0,1,6,0,1
30,739,2,999,0,-1.8,93.075,-47.1,1.483,5099.1,1,2870,0,1,6,0,2,2,0,0,2,1
28,166,6,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,3685,9,2,3,0,2,0,1,3,3,1
30,136,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,553,9,2,5,0,0,0,0,3,3,1
63,173,1,999,0,-2.9,92.20100000000001,-31.4,0.838,5076.2,0,1164,9,1,7,0,2,0,0,1,3,1
36,255,2,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,864,7,0,2,0,2,0,0,6,3,1
40,498,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,2492,1,2,5,0,2,0,0,3,2,1
25,114,2,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,2337,1,1,0,0,0,0,0,6,0,1
40,162,1,999,0,1.4,94.465,-41.8,4.947,5228.1,0,3352,4,1,2,0,2,2,1,4,0,1
41,184,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,3181,9,2,6,0,2,2,0,3,4,1
41,213,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,2341,4,1,6,1,0,0,1,6,1,1
28,114,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,0,3194,0,2,6,0,0,0,0,4,1,1
52,251,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,1955,7,1,3,0,2,0,1,7,3,1
43,133,1,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,1038,1,2,5,0,0,0,1,4,2,1
50,65,17,999,0,1.4,94.465,-41.8,4.961,5228.1,0,1034,4,1,3,1,0,0,1,4,1,1
24,240,4,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,738,9,2,5,0,0,0,1,6,3,1
31,650,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,3086,1,1,0,0,2,0,1,6,4,1
66,1127,1,999,0,-3.4,92.649,-30.1,0.7140000000000001,5017.5,1,2769,5,1,0,0,2,2,1,7,2,1
43,424,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,338,10,1,6,1,2,0,1,6,3,1
43,458,6,999,0,-2.9,92.963,-40.8,1.281,5076.2,1,3981,1,1,1,0,2,0,0,4,1,1
35,192,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,2328,6,1,6,0,2,0,0,3,1,1
54,797,14,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,141,9,0,5,0,2,2,0,3,3,1
39,919,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0,1275,7,1,3,0,0,0,1,6,3,1
25,581,3,999,2,-1.8,93.876,-40.0,0.6990000000000001,5008.7,0,746,9,2,3,0,2,0,0,6,0,0
33,211,6,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,1154,10,2,7,0,0,0,0,3,3,1
32,22,17,999,0,1.4,94.465,-41.8,4.961,5228.1,0,1054,1,2,2,0,2,0,1,4,1,1
43,892,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,1366,0,0,3,0,2,2,0,6,2,1
55,67,9,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,1849,2,0,7,0,0,0,0,3,3,1
25,155,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,885,1,2,2,0,2,0,1,6,4,1
30,123,4,999,0,1.4,93.444,-36.1,4.963,5228.1,0,2194,0,2,6,0,0,0,0,1,1,1
51,98,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,1269,2,1,6,0,0,0,1,6,4,1
42,246,1,999,0,-2.9,92.20100000000001,-31.4,0.879,5076.2,0,3172,9,1,5,0,2,0,0,1,4,1
40,141,3,999,0,-3.4,92.649,-30.1,0.7140000000000001,5017.5,0,3501,9,2,6,0,0,0,0,7,1,1
47,243,4,999,0,-2.9,92.963,-40.8,1.281,5076.2,1,780,0,2,6,0,2,0,0,4,1,1
30,183,7,999,0,1.4,93.444,-36.1,4.963,5228.1,0,418,9,2,6,0,0,0,0,1,2,1
49,142,2,999,0,1.1,93.994,-36.4,4.864,5191.0,0,1208,2,1,6,0,2,0,1,6,0,1
38,275,1,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,2494,0,1,3,0,0,0,0,6,4,1
34,102,3,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,1434,6,2,6,0,2,0,0,6,1,1
34,101,4,999,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,783,0,2,6,0,0,0,0,6,0,0
41,314,2,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,1,2628,7,1,3,0,2,0,0,6,4,1
41,516,4,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,3378,1,1,7,1,0,0,0,3,4,1
33,226,4,999,0,1.4,93.444,-36.1,4.966,5228.1,0,3475,0,2,6,0,2,0,0,1,3,1
30,79,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,2106,9,1,3,0,0,0,0,1,3,1
34,9,14,999,0,1.4,94.465,-41.8,4.959,5228.1,0,1266,7,1,3,0,0,0,1,4,0,1
33,365,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,3844,1,0,1,1,2,0,1,6,2,1
36,159,3,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,1193,1,1,2,1,2,0,0,3,2,1
42,90,4,999,1,-0.1,93.2,-42.0,4.191,5195.8,0,2325,3,1,6,0,0,0,0,7,1,0
47,159,1,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,2995,1,2,2,1,0,0,0,6,4,1
34,264,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,2898,4,2,3,0,0,0,0,3,1,1
39,160,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,3559,0,1,6,0,0,0,1,6,3,1
43,255,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,2885,9,1,5,0,2,0,1,6,4,1
60,112,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,468,11,1,6,0,0,2,1,6,2,1
38,814,1,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,3873,9,1,6,0,2,0,0,6,4,1
42,179,1,6,1,-3.0,92.713,-33.0,0.715,5023.5,1,706,7,1,6,0,0,0,0,2,4,2
45,300,1,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,3799,0,1,6,0,2,2,0,6,0,1
21,250,1,999,0,-3.4,92.649,-30.1,0.716,5017.5,0,1511,8,2,5,0,0,0,1,7,4,1
41,12,13,999,0,1.4,93.444,-36.1,4.962,5228.1,0,3932,0,1,6,0,0,0,0,1,2,1
42,312,2,999,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0,1436,7,1,3,0,0,0,0,6,1,1
33,400,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,2025,4,2,6,0,2,0,0,3,1,1
47,140,2,999,0,1.4,93.444,-36.1,4.97,5228.1,0,1884,7,1,3,0,2,0,0,1,1,1
31,522,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,4029,7,0,3,0,2,0,0,3,1,1
38,1476,4,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,721,0,2,3,0,2,2,0,7,2,1
32,296,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,4045,1,1,2,0,0,0,1,7,3,1
38,150,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,3854,9,1,6,0,2,2,0,3,4,1
51,809,1,999,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,1,494,1,1,3,0,2,0,0,6,4,0
32,340,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,45,3,1,0,0,2,2,0,6,0,1
36,225,2,999,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,1509,9,2,5,0,2,0,0,6,4,0
34,195,2,999,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,1977,0,2,3,0,2,0,0,6,4,0
33,369,2,999,0,1.1,93.994,-36.4,4.855,5191.0,0,1206,1,1,1,1,2,2,1,6,2,1
29,202,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1760,9,2,5,0,2,2,0,1,0,1
32,159,2,999,0,1.4,93.444,-36.1,4.968,5228.1,0,2611,0,2,6,0,0,0,0,1,2,1
52,809,1,999,0,1.4,93.444,-36.1,4.966,5228.1,1,180,1,1,2,0,0,0,0,1,0,1
52,106,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0,2864,3,1,1,0,2,0,0,1,3,1
28,557,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,918,1,2,1,0,0,0,1,6,0,1
49,82,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,3214,0,1,3,1,2,0,0,1,2,1
46,247,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,1707,1,1,5,0,0,0,1,6,4,1
25,244,1,999,0,-1.1,94.76700000000001,-50.8,1.041,4963.6,1,661,8,2,3,0,0,0,0,7,2,1
53,150,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,3683,2,1,0,1,2,0,0,1,0,1
66,110,2,999,0,-1.8,92.89299999999999,-46.2,1.27,5099.1,0,3934,11,1,0,0,2,2,0,6,2,1
23,523,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1505,1,2,2,0,2,0,0,3,2,1
50,629,2,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1,197,1,0,3,0,2,2,0,3,1,1
31,197,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0,619,0,1,6,0,0,0,1,6,4,1
36,140,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0,3014,1,1,2,1,2,0,1,6,2,1
29,259,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,476,9,2,6,0,0,0,0,3,4,1
88,82,2,999,0,-1.8,92.84299999999999,-50.0,1.663,5099.1,0,1216,5,0,0,0,2,2,0,5,4,1
35,234,13,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,1387,0,2,6,0,0,0,1,6,1,1
58,83,4,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,2615,5,0,6,0,2,0,1,6,1,1
50,59,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,3874,2,1,2,0,0,0,0,7,3,1
38,160,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,867,0,2,5,0,0,0,1,6,1,1
24,89,2,3,1,-3.4,92.37899999999999,-29.8,0.77,5017.5,1,54,9,1,6,0,2,2,0,9,3,2
43,460,1,999,1,-1.8,93.876,-40.0,0.6990000000000001,5008.7,1,1688,9,1,5,0,0,0,0,6,2,0
42,385,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,676,1,2,0,0,1,1,1,3,0,1
36,1590,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,4060,7,1,3,0,0,2,1,6,3,1
45,121,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,241,1,1,2,1,0,0,1,6,3,1
34,111,4,999,0,1.4,93.444,-36.1,4.963,5228.1,0,2198,0,0,6,0,2,0,0,1,1,1
39,582,1,999,0,1.4,94.465,-41.8,4.958,5228.1,0,2874,2,1,3,0,2,0,1,4,2,1
64,671,3,999,0,-1.8,93.876,-40.0,0.6970000000000001,5008.7,1,1492,3,1,7,0,2,0,1,6,4,1
49,122,4,999,0,1.1,93.994,-36.4,4.855,5191.0,0,1648,1,1,0,1,0,0,1,6,0,1
26,11,3,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,1202,7,2,3,1,2,2,1,3,0,1
44,217,3,999,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,869,0,1,2,1,0,0,0,6,4,0
43,169,4,999,0,1.4,94.465,-41.8,4.961,5228.1,0,3742,1,1,1,0,2,0,1,4,3,1
32,165,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,3168,1,1,1,0,2,0,1,6,0,1
47,835,3,999,0,1.4,94.465,-41.8,4.961,5228.1,1,88,7,2,2,0,1,1,1,4,2,1
51,62,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,931,1,1,2,1,2,0,0,7,3,1
57,113,2,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,3861,7,1,3,0,2,0,0,0,1,0
35,159,9,999,0,1.4,94.465,-41.8,4.967,5228.1,0,3473,0,2,6,0,0,2,1,4,0,1
34,175,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,4119,4,2,3,0,2,0,0,7,4,1
59,77,6,999,0,1.4,93.444,-36.1,4.965,5228.1,0,2738,3,1,0,1,0,0,0,1,3,1
27,483,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,3163,0,2,5,0,2,0,0,3,3,1
45,544,1,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,436,0,2,6,0,2,0,0,3,2,1
33,92,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,2351,6,2,6,0,0,0,1,6,0,1
34,107,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,771,9,1,3,0,2,0,0,1,0,1
42,84,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,438,6,1,6,0,0,0,0,3,1,1
52,403,1,6,1,-1.8,93.749,-34.6,0.654,5008.7,1,63,0,1,7,0,2,0,1,0,4,2
47,211,2,999,0,1.4,94.465,-41.8,4.958,5228.1,0,14,1,1,0,0,2,0,1,4,2,1
58,260,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,2416,4,1,6,0,2,0,0,3,1,1
39,53,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,1287,4,1,6,0,2,0,0,6,0,1
27,104,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,2245,8,2,6,0,2,0,1,6,1,1
37,271,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,2588,1,1,2,0,2,0,0,6,2,1
35,236,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,3009,0,1,3,1,2,2,1,6,3,1
34,727,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,3052,1,1,1,1,0,0,0,3,4,1
38,258,3,999,0,1.1,93.994,-36.4,4.856,5191.0,0,1607,1,0,7,0,0,0,1,6,4,1
46,293,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,2772,4,1,6,0,2,0,0,6,2,1
53,1186,4,999,0,1.4,93.444,-36.1,4.968,5228.1,1,3150,1,1,0,1,2,0,1,1,3,1
38,119,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0,3908,9,1,5,0,2,0,0,1,0,1
32,236,3,999,0,-1.1,94.76700000000001,-50.8,1.03,4963.6,0,2868,0,1,6,0,2,0,0,7,4,1
33,331,1,999,0,1.4,93.444,-36.1,4.962,5228.1,0,691,7,1,5,0,2,2,0,1,2,1
58,244,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,3361,0,0,6,0,2,0,1,6,4,1
29,228,3,999,0,1.4,93.444,-36.1,4.968,5228.1,0,988,0,2,6,0,2,0,0,1,2,1
49,86,4,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,2193,4,1,6,0,0,0,0,3,1,1
37,364,1,999,1,-3.4,92.431,-26.9,0.742,5017.5,1,1822,9,1,6,0,2,0,0,8,4,0
35,418,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,1521,1,1,1,1,0,0,1,6,0,1
45,157,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,975,1,1,1,1,2,0,1,6,4,1
